Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Employee Count,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over 18,Percent Salary Hike,Standard Hours,Stock Option Level,Total Working Years,Training Times Last Year,Years At Company,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Job Satisfaction,Work Life Balance,Job Involvement,Performance Rating,Salary Category,Age Group
2949,31,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Laboratory Technician,Married,20440,0,Y,21,8,0,10,2,9,7,8,2,4,3,3,4,Medium,25-34
3798,34,No,Travel Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,1,4,1,3,3,Medium,35-44
708,25,No,Travel Rarely,Research & Development,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3,Y,19,8,0,7,3,3,1,2,4,4,2,3,3,Medium,35-44
2178,25,No,Travel Rarely,Research & Development,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3,Y,19,8,0,7,3,3,1,2,4,4,2,3,3,Medium,35-44
3648,25,No,Travel Rarely,Research & Development,6,2,Medical,1,Female,4,Research Scientist,Married,20450,3,Y,19,8,0,7,3,3,1,2,4,4,2,3,3,Medium,Under 25
413,27,No,Travel Rarely,Research & Development,1,3,Medical,1,Male,1,Research Scientist,Single,20580,1,Y,14,8,1,1,5,1,0,0,2,3,3,3,3,Medium,Under 25
1883,27,No,Travel Rarely,Research & Development,1,3,Medical,1,Male,1,Research Scientist,Single,20580,1,Y,14,8,1,1,5,1,0,0,2,3,3,3,3,Medium,Under 25
3353,27,No,Travel Rarely,Research & Development,1,3,Medical,1,Male,1,Research Scientist,Single,20580,1,Y,14,8,1,1,5,1,0,0,2,3,3,3,3,Medium,35-44
1314,32,No,Travel Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,4,1,3,2,3,Medium,35-44
2784,32,No,Travel Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,4,1,3,2,3,Medium,35-44
4254,32,No,Travel Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,4,1,3,2,3,Medium,35-44
69,39,No,Travel Frequently,Research & Development,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1,Y,13,8,0,21,4,21,13,3,3,4,3,3,3,Medium,35-44
1539,39,No,Travel Frequently,Research & Development,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1,Y,13,8,0,21,4,21,13,3,3,4,3,3,3,Medium,35-44
3009,39,No,Travel Frequently,Research & Development,19,4,Medical,1,Female,1,Research Scientist,Married,20620,1,Y,13,8,0,21,4,21,13,3,3,4,3,3,3,Medium,25-34
1260,37,No,Travel Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3,Medium,25-34
2730,37,No,Travel Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3,Medium,25-34
4200,37,No,Travel Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3,Medium,Under 25
1219,59,No,Travel Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,Medium,Under 25
2689,59,No,Travel Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,Medium,Under 25
4159,59,No,Travel Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,Medium,35-44
468,35,Yes,Travel Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2,3,2,1,2,3,Medium,35-44
1011,53,No,No Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,1,3,2,4,3,Medium,35-44
1938,35,Yes,Travel Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2,3,2,1,2,3,Medium,35-44
2481,53,No,No Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,1,3,2,4,3,Medium,35-44
3408,35,Yes,Travel Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2,3,2,1,2,3,Medium,35-44
3951,53,No,No Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,1,3,2,4,3,Medium,35-44
296,40,No,Travel Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3,4,4,2,3,3,Medium,35-44
1323,51,No,Travel Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,1,1,2,3,3,Medium,35-44
1766,40,No,Travel Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3,4,4,2,3,3,Medium,55 and above
2793,51,No,Travel Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,1,1,2,3,3,Medium,55 and above
3236,40,No,Travel Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3,4,4,2,3,3,Medium,55 and above
4263,51,No,Travel Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,1,1,2,3,3,Medium,35-44
1306,46,No,Travel Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3,Medium,35-44
2776,46,No,Travel Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3,Medium,35-44
4246,46,No,Travel Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3,Medium,35-44
283,28,Yes,Travel Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7,1,2,3,2,3,Medium,35-44
1753,28,Yes,Travel Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7,1,2,3,2,3,Medium,35-44
3223,28,Yes,Travel Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7,1,2,3,2,3,Medium,35-44
1129,26,No,Travel Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6,3,1,2,4,3,Medium,35-44
2599,26,No,Travel Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6,3,1,2,4,3,Medium,35-44
4069,26,No,Travel Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6,3,1,2,4,3,Medium,25-34
697,42,No,No Travel,Research & Development,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0,Y,12,8,2,21,3,20,2,10,3,3,2,2,3,Medium,25-34
2167,42,No,No Travel,Research & Development,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0,Y,12,8,2,21,3,20,2,10,3,3,2,2,3,Medium,25-34
3637,42,No,No Travel,Research & Development,4,3,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0,Y,12,8,2,21,3,20,2,10,3,3,2,2,3,Medium,35-44
229,37,No,Travel Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0,4,3,2,3,3,Medium,35-44
1699,37,No,Travel Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0,4,3,2,3,3,Medium,35-44
3169,37,No,Travel Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0,4,3,2,3,3,Medium,35-44
368,45,No,Travel Rarely,Research & Development,1,5,Technical Degree,1,Male,2,Healthcare Representative,Divorced,20880,4,Y,15,8,3,18,2,5,0,2,4,1,3,3,3,Medium,35-44
1838,45,No,Travel Rarely,Research & Development,1,5,Technical Degree,1,Male,2,Healthcare Representative,Divorced,20880,4,Y,15,8,3,18,2,5,0,2,4,1,3,3,3,Medium,35-44
3308,45,No,Travel Rarely,Research & Development,1,5,Technical Degree,1,Male,2,Healthcare Representative,Divorced,20880,4,Y,15,8,3,18,2,5,0,2,4,1,3,3,3,Medium,35-44
389,53,No,Travel Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Sales Representative,Married,20890,5,Y,16,8,0,28,2,2,2,2,1,4,3,2,3,Medium,35-44
1859,53,No,Travel Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Sales Representative,Married,20890,5,Y,16,8,0,28,2,2,2,2,1,4,3,2,3,Medium,35-44
3329,53,No,Travel Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Sales Representative,Married,20890,5,Y,16,8,0,28,2,2,2,2,1,4,3,2,3,Medium,25-34
198,33,No,Travel Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5,1,3,3,3,3,Medium,25-34
1668,33,No,Travel Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5,1,3,3,3,3,Medium,25-34
3138,33,No,Travel Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5,1,3,3,3,3,Medium,25-34
637,54,No,Travel Rarely,Research & Development,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,4,4,3,3,3,Medium,25-34
2107,54,No,Travel Rarely,Research & Development,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,4,4,3,3,3,Medium,25-34
3577,54,No,Travel Rarely,Research & Development,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,4,4,3,3,3,Medium,55 and above
674,30,No,No Travel,Research & Development,2,4,Other,1,Male,1,Research Scientist,Single,20960,7,Y,11,8,3,10,2,8,1,7,3,3,3,3,3,Medium,35-44
1130,29,No,Travel Rarely,Research & Development,2,4,Other,1,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2,1,1,2,4,4,Medium,55 and above
2144,30,No,No Travel,Research & Development,2,4,Other,1,Male,1,Research Scientist,Single,20960,7,Y,11,8,3,10,2,8,1,7,3,3,3,3,3,Medium,35-44
2600,29,No,Travel Rarely,Research & Development,2,4,Other,1,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2,1,1,2,4,4,Medium,55 and above
3614,30,No,No Travel,Research & Development,2,4,Other,1,Male,1,Research Scientist,Single,20960,7,Y,11,8,3,10,2,8,1,7,3,3,3,3,3,Medium,35-44
4070,29,No,Travel Rarely,Research & Development,2,4,Other,1,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2,1,1,2,4,4,Medium,25-34
615,33,No,Travel Frequently,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,2,3,2,2,3,Medium,25-34
2085,33,No,Travel Frequently,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,2,3,2,2,3,Medium,25-34
3555,33,No,Travel Frequently,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,2,3,2,2,3,Medium,25-34
1213,41,Yes,Travel Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,Medium,25-34
2683,41,Yes,Travel Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,Medium,25-34
4153,41,Yes,Travel Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,Medium,25-34
47,39,No,Travel Rarely,Sales,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0,Y,20,8,0,19,3,18,3,7,3,4,2,3,4,Medium,25-34
1517,39,No,Travel Rarely,Sales,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0,Y,20,8,0,19,3,18,3,7,3,4,2,3,4,Medium,25-34
2987,39,No,Travel Rarely,Sales,5,4,Marketing,1,Female,2,Human Resources,Divorced,21050,0,Y,20,8,0,19,3,18,3,7,3,4,2,3,4,Medium,25-34
1060,27,No,Travel Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,4,4,2,3,3,Medium,25-34
2530,27,No,Travel Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,4,4,2,3,3,Medium,25-34
4000,27,No,Travel Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,4,4,2,3,3,Medium,25-34
1231,53,No,Travel Rarely,Research & Development,11,3,Medical,1,Male,2,Ma0ger,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,Medium,25-34
1454,32,No,No Travel,Sales,2,4,Marketing,1,Male,4,Research Scientist,Married,21090,0,Y,13,8,1,4,3,3,2,2,3,4,3,2,3,Medium,25-34
2701,53,No,Travel Rarely,Research & Development,11,3,Medical,1,Male,2,Ma0ger,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,Medium,35-44
2924,32,No,No Travel,Sales,2,4,Marketing,1,Male,4,Research Scientist,Married,21090,0,Y,13,8,1,4,3,3,2,2,3,4,3,2,3,Medium,35-44
4171,53,No,Travel Rarely,Research & Development,11,3,Medical,1,Male,2,Ma0ger,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,Medium,35-44
4394,32,No,No Travel,Sales,2,4,Marketing,1,Male,4,Research Scientist,Married,21090,0,Y,13,8,1,4,3,3,2,2,3,4,3,2,3,Medium,35-44
481,39,No,Travel Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8,4,4,3,4,3,Medium,35-44
1951,39,No,Travel Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8,4,4,3,4,3,Medium,35-44
3421,39,No,Travel Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8,4,4,3,4,3,Medium,55 and above
532,44,Yes,Travel Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6,2,1,3,3,3,Medium,55 and above
2002,44,Yes,Travel Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6,2,1,3,3,3,Medium,55 and above
3472,44,Yes,Travel Rarely,Research & Development,18,4,Life Sciences,1,Female,2,Sales Executive,Married,21190,9,Y,15,8,0,24,3,20,3,6,2,1,3,3,3,Medium,35-44
884,30,No,Travel Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1,2,2,2,3,3,Medium,45-54
2354,30,No,Travel Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1,2,2,2,3,3,Medium,35-44
3824,30,No,Travel Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1,2,2,2,3,3,Medium,45-54
672,28,No,Travel Frequently,Research & Development,2,3,Life Sciences,1,Female,2,Sales Representative,Married,21270,1,Y,14,8,0,2,3,2,2,2,4,4,3,3,3,Medium,35-44
1224,29,No,Travel Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,Medium,45-54
2142,28,No,Travel Frequently,Research & Development,2,3,Life Sciences,1,Female,2,Sales Representative,Married,21270,1,Y,14,8,0,2,3,2,2,2,4,4,3,3,3,Medium,35-44
2694,29,No,Travel Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,Medium,45-54
3612,28,No,Travel Frequently,Research & Development,2,3,Life Sciences,1,Female,2,Sales Representative,Married,21270,1,Y,14,8,0,2,3,2,2,2,4,4,3,3,3,Medium,35-44
4164,29,No,Travel Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,Medium,45-54
916,36,No,Travel Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,2,1,3,2,4,Medium,35-44
1288,31,No,Travel Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3,Medium,45-54
2386,36,No,Travel Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,2,1,3,2,4,Medium,45-54
2758,31,No,Travel Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3,Medium,45-54
3856,36,No,Travel Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,2,1,3,2,4,Medium,45-54
4228,31,No,Travel Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3,Medium,25-34
99,42,No,Travel Rarely,Sales,2,2,Medical,1,Female,1,Laboratory Technician,Single,21330,3,Y,13,8,2,14,2,1,0,0,1,4,3,3,3,Medium,25-34
1569,42,No,Travel Rarely,Sales,2,2,Medical,1,Female,1,Laboratory Technician,Single,21330,3,Y,13,8,2,14,2,1,0,0,1,4,3,3,3,Medium,25-34
3039,42,No,Travel Rarely,Sales,2,2,Medical,1,Female,1,Laboratory Technician,Single,21330,3,Y,13,8,2,14,2,1,0,0,1,4,3,3,3,Medium,25-34
1337,31,Yes,Travel Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,2,3,2,3,4,Medium,25-34
2807,31,Yes,Travel Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,2,3,2,3,4,Medium,25-34
4277,31,Yes,Travel Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,2,3,2,3,4,Medium,35-44
795,30,No,No Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,Medium,35-44
2265,30,No,No Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,Medium,35-44
3735,30,No,No Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,Medium,35-44
107,37,No,Travel Rarely,Research & Development,5,3,Life Sciences,1,Male,4,Research Scientist,Married,21440,6,Y,19,8,0,17,3,5,0,3,3,1,3,4,3,Medium,35-44
1577,37,No,Travel Rarely,Research & Development,5,3,Life Sciences,1,Male,4,Research Scientist,Married,21440,6,Y,19,8,0,17,3,5,0,3,3,1,3,4,3,Medium,35-44
3047,37,No,Travel Rarely,Research & Development,5,3,Life Sciences,1,Male,4,Research Scientist,Married,21440,6,Y,19,8,0,17,3,5,0,3,3,1,3,4,3,Medium,45-54
1441,35,No,Travel Frequently,Research & Development,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,3,3,4,2,3,Medium,45-54
2911,35,No,Travel Frequently,Research & Development,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,3,3,4,2,3,Medium,45-54
4381,35,No,Travel Frequently,Research & Development,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,3,3,4,2,3,Medium,45-54
23,53,No,Travel Rarely,Research & Development,11,4,Life Sciences,1,Female,2,Research Scientist,Married,21480,3,Y,11,8,0,21,2,5,1,3,3,3,2,3,3,Medium,45-54
1493,53,No,Travel Rarely,Research & Development,11,4,Life Sciences,1,Female,2,Research Scientist,Married,21480,3,Y,11,8,0,21,2,5,1,3,3,3,2,3,3,Medium,45-54
2963,53,No,Travel Rarely,Research & Development,11,4,Life Sciences,1,Female,2,Research Scientist,Married,21480,3,Y,11,8,0,21,2,5,1,3,3,3,2,3,3,Medium,25-34
403,58,Yes,Travel Frequently,Sales,9,2,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9,Y,11,8,0,3,3,1,0,0,4,4,2,3,3,Medium,25-34
1873,58,Yes,Travel Frequently,Sales,9,2,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9,Y,11,8,0,3,3,1,0,0,4,4,2,3,3,Medium,25-34
3343,58,Yes,Travel Frequently,Sales,9,2,Technical Degree,1,Male,1,Sales Executive,Divorced,21530,9,Y,11,8,0,3,3,1,0,0,4,4,2,3,3,Medium,45-54
1117,58,No,Travel Rarely,Sales,5,3,Marketing,1,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0,4,4,2,3,4,Medium,45-54
2587,58,No,Travel Rarely,Sales,5,3,Marketing,1,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0,4,4,2,3,4,Medium,45-54
4057,58,No,Travel Rarely,Sales,5,3,Marketing,1,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0,4,4,2,3,4,Medium,25-34
893,35,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10,2,1,3,2,4,Medium,25-34
2363,35,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10,2,1,3,2,4,Medium,25-34
3833,35,No,Travel Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10,2,1,3,2,4,Medium,25-34
1367,32,No,Travel Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,2,4,3,1,3,Medium,25-34
2837,32,No,Travel Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,2,4,3,1,3,Medium,25-34
4307,32,No,Travel Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,2,4,3,1,3,Medium,25-34
1055,31,Yes,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,4,1,3,3,3,Medium,25-34
2525,31,Yes,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,4,1,3,3,3,Medium,25-34
3995,31,Yes,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,4,1,3,3,3,Medium,35-44
553,46,No,Travel Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9,1,3,3,3,3,Medium,35-44
2023,46,No,Travel Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9,1,3,3,3,3,Medium,35-44
3493,46,No,Travel Rarely,Research & Development,6,4,Medical,1,Male,3,Sales Executive,Married,21740,3,Y,11,8,1,23,3,12,4,9,1,3,3,3,3,Medium,35-44
458,33,No,Travel Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2,3,2,3,2,3,Medium,35-44
1928,33,No,Travel Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2,3,2,3,2,3,Medium,35-44
3398,33,No,Travel Frequently,Sales,1,3,Marketing,1,Male,2,Human Resources,Married,21760,1,Y,14,8,1,6,2,6,1,2,3,2,3,2,3,Medium,25-34
421,48,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,Y,18,8,0,13,4,0,0,0,4,3,2,3,3,Medium,25-34
955,34,No,Travel Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3,Medium,25-34
1891,48,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,Y,18,8,0,13,4,0,0,0,4,3,2,3,3,Medium,45-54
2425,34,No,Travel Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3,Medium,25-34
3361,48,No,Travel Rarely,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Married,21770,4,Y,18,8,0,13,4,0,0,0,4,3,2,3,3,Medium,45-54
3895,34,No,Travel Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3,Medium,25-34
1442,29,Yes,Travel Rarely,Research & Development,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,3,4,2,3,4,Medium,45-54
2912,29,Yes,Travel Rarely,Research & Development,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,3,4,2,3,4,Medium,25-34
4382,29,Yes,Travel Rarely,Research & Development,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,3,4,2,3,4,Medium,35-44
137,31,No,Travel Rarely,Research & Development,10,4,Life Sciences,1,Male,3,Sales Executive,Married,21870,1,Y,15,8,1,13,2,13,3,12,2,1,1,2,3,Medium,35-44
